ctprvn_nm|signgu_nm|emd_nm|regist_se|inqire_ym|managt_cnt|ldadng_dt
서울특별시|서울특별시 용산구|서울특별시 용산구청|개명|201804|49|2018-07-25 13:45:30
서울특별시|서울특별시 용산구|서울특별시 용산구청|사망|201804|95|2018-07-25 13:45:30
서울특별시|서울특별시 용산구|서울특별시 용산구청|이혼|201804|42|2018-07-25 13:45:30
서울특별시|서울특별시 용산구|서울특별시 용산구청|출생|201804|123|2018-07-25 13:45:30
서울특별시|서울특별시 용산구|서울특별시 용산구청|혼인|201804|151|2018-07-25 13:45:30
서울특별시|서울특별시 은평구|서울특별시 은평구청|개명|201804|83|2018-07-25 13:45:30
서울특별시|서울특별시 은평구|서울특별시 은평구청|사망|201804|227|2018-07-25 13:45:30
서울특별시|서울특별시 은평구|서울특별시 은평구청|이혼|201804|72|2018-07-25 13:45:30
서울특별시|서울특별시 은평구|서울특별시 은평구청|출생|201804|219|2018-07-25 13:45:30
서울특별시|서울특별시 은평구|서울특별시 은평구청|혼인|201804|156|2018-07-25 13:45:30
서울특별시|서울특별시 종로구|서울특별시 종로구청|개명|201804|70|2018-07-25 13:45:30
서울특별시|서울특별시 종로구|서울특별시 종로구청|사망|201804|87|2018-07-25 13:45:30
서울특별시|서울특별시 종로구|서울특별시 종로구청|이혼|201804|29|2018-07-25 13:45:30
서울특별시|서울특별시 종로구|서울특별시 종로구청|출생|201804|82|2018-07-25 13:45:30
서울특별시|서울특별시 종로구|서울특별시 종로구청|혼인|201804|309|2018-07-25 13:45:30
서울특별시|서울특별시 중구|서울특별시 중구청|개명|201804|99|2018-07-25 13:45:30
서울특별시|서울특별시 중구|서울특별시 중구청|사망|201804|60|2018-07-25 13:45:30
서울특별시|서울특별시 중구|서울특별시 중구청|이혼|201804|11|2018-07-25 13:45:30
서울특별시|서울특별시 중구|서울특별시 중구청|출생|201804|61|2018-07-25 13:45:30
서울특별시|서울특별시 중구|서울특별시 중구청|혼인|201804|76|2018-07-25 13:45:30
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|개명|201804|55|2018-07-25 13:45:30
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|사망|201804|191|2018-07-25 13:45:30
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|이혼|201804|48|2018-07-25 13:45:30
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|출생|201804|224|2018-07-25 13:45:30
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|혼인|201804|178|2018-07-25 13:45:30
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|개명|201804|6|2018-07-25 13:45:30
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|사망|201804|238|2018-07-25 13:45:30
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|이혼|201804|105|2018-07-25 13:45:30
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|출생|201804|915|2018-07-25 13:45:30
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|혼인|201804|526|2018-07-25 13:45:30
서울특별시|서울특별시 강남구|서울특별시 강남구청|개명|201805|186|2018-07-25 13:45:30
서울특별시|서울특별시 강남구|서울특별시 강남구청|사망|201805|179|2018-07-25 13:45:30
서울특별시|서울특별시 강남구|서울특별시 강남구청|이혼|201805|74|2018-07-25 13:45:30
서울특별시|서울특별시 강남구|서울특별시 강남구청|출생|201805|293|2018-07-25 13:45:30
서울특별시|서울특별시 강남구|서울특별시 강남구청|혼인|201805|423|2018-07-25 13:45:30
서울특별시|서울특별시 강동구|서울특별시 강동구청|개명|201805|66|2018-07-25 13:45:30
서울특별시|서울특별시 강동구|서울특별시 강동구청|사망|201805|117|2018-07-25 13:45:30
서울특별시|서울특별시 강동구|서울특별시 강동구청|이혼|201805|54|2018-07-25 13:45:30
서울특별시|서울특별시 강동구|서울특별시 강동구청|출생|201805|242|2018-07-25 13:45:30
서울특별시|서울특별시 강동구|서울특별시 강동구청|혼인|201805|243|2018-07-25 13:45:30
서울특별시|서울특별시 강북구|서울특별시 강북구청|개명|201805|93|2018-07-25 13:45:30
서울특별시|서울특별시 강북구|서울특별시 강북구청|사망|201805|165|2018-07-25 13:45:30
서울특별시|서울특별시 강북구|서울특별시 강북구청|이혼|201805|54|2018-07-25 13:45:30
서울특별시|서울특별시 강북구|서울특별시 강북구청|출생|201805|145|2018-07-25 13:45:30
서울특별시|서울특별시 강북구|서울특별시 강북구청|혼인|201805|135|2018-07-25 13:45:30
서울특별시|서울특별시 강서구|서울특별시 강서구청|개명|201805|115|2018-07-25 13:45:30
서울특별시|서울특별시 강서구|서울특별시 강서구청|사망|201805|243|2018-07-25 13:45:30
서울특별시|서울특별시 강서구|서울특별시 강서구청|이혼|201805|76|2018-07-25 13:45:30
서울특별시|서울특별시 강서구|서울특별시 강서구청|출생|201805|403|2018-07-25 13:45:30
서울특별시|서울특별시 강서구|서울특별시 강서구청|혼인|201805|383|2018-07-25 13:45:30
서울특별시|서울특별시 관악구|서울특별시 관악구청|개명|201805|94|2018-07-25 13:45:30
서울특별시|서울특별시 관악구|서울특별시 관악구청|사망|201805|168|2018-07-25 13:45:30
서울특별시|서울특별시 관악구|서울특별시 관악구청|이혼|201805|49|2018-07-25 13:45:30
서울특별시|서울특별시 관악구|서울특별시 관악구청|출생|201805|248|2018-07-25 13:45:30
서울특별시|서울특별시 관악구|서울특별시 관악구청|혼인|201805|308|2018-07-25 13:45:30
서울특별시|서울특별시 광진구|서울특별시 광진구청|개명|201805|63|2018-07-25 13:45:30
서울특별시|서울특별시 광진구|서울특별시 광진구청|사망|201805|161|2018-07-25 13:45:30
서울특별시|서울특별시 광진구|서울특별시 광진구청|이혼|201805|51|2018-07-25 13:45:30
서울특별시|서울특별시 광진구|서울특별시 광진구청|출생|201805|180|2018-07-25 13:45:30
서울특별시|서울특별시 광진구|서울특별시 광진구청|혼인|201805|203|2018-07-25 13:45:30
서울특별시|서울특별시 구로구|서울특별시 구로구청|개명|201805|88|2018-07-25 13:45:30
서울특별시|서울특별시 구로구|서울특별시 구로구청|사망|201805|189|2018-07-25 13:45:30
서울특별시|서울특별시 구로구|서울특별시 구로구청|이혼|201805|49|2018-07-25 13:45:30
서울특별시|서울특별시 구로구|서울특별시 구로구청|출생|201805|231|2018-07-25 13:45:30
서울특별시|서울특별시 구로구|서울특별시 구로구청|혼인|201805|220|2018-07-25 13:45:30
서울특별시|서울특별시 금천구|서울특별시 금천구청|개명|201805|65|2018-07-25 13:45:30
서울특별시|서울특별시 금천구|서울특별시 금천구청|사망|201805|110|2018-07-25 13:45:30
서울특별시|서울특별시 금천구|서울특별시 금천구청|이혼|201805|49|2018-07-25 13:45:30
서울특별시|서울특별시 금천구|서울특별시 금천구청|출생|201805|110|2018-07-25 13:45:30
서울특별시|서울특별시 금천구|서울특별시 금천구청|혼인|201805|152|2018-07-25 13:45:30
서울특별시|서울특별시 노원구|서울특별시 노원구청|개명|201805|96|2018-07-25 13:45:30
서울특별시|서울특별시 노원구|서울특별시 노원구청|사망|201805|262|2018-07-25 13:45:30
서울특별시|서울특별시 노원구|서울특별시 노원구청|이혼|201805|87|2018-07-25 13:45:30
서울특별시|서울특별시 노원구|서울특별시 노원구청|출생|201805|271|2018-07-25 13:45:30
서울특별시|서울특별시 노원구|서울특별시 노원구청|혼인|201805|220|2018-07-25 13:45:30
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|개명|201805|60|2018-07-25 13:45:30
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|사망|201805|164|2018-07-25 13:45:30
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|이혼|201805|156|2018-07-25 13:45:30
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|출생|201805|154|2018-07-25 13:45:30
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|혼인|201805|109|2018-07-25 13:45:30
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|개명|201805|96|2018-07-25 13:45:30
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|사망|201805|155|2018-07-25 13:45:30
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|이혼|201805|42|2018-07-25 13:45:30
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|출생|201805|169|2018-07-25 13:45:30
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|혼인|201805|149|2018-07-25 13:45:30
서울특별시|서울특별시 동작구|서울특별시 동작구청|개명|201805|81|2018-07-25 13:45:30
서울특별시|서울특별시 동작구|서울특별시 동작구청|사망|201805|161|2018-07-25 13:45:30
서울특별시|서울특별시 동작구|서울특별시 동작구청|이혼|201805|27|2018-07-25 13:45:30
서울특별시|서울특별시 동작구|서울특별시 동작구청|출생|201805|238|2018-07-25 13:45:30
서울특별시|서울특별시 동작구|서울특별시 동작구청|혼인|201805|155|2018-07-25 13:45:30
서울특별시|서울특별시 마포구|서울특별시 마포구청|개명|201805|83|2018-07-25 13:45:30
서울특별시|서울특별시 마포구|서울특별시 마포구청|사망|201805|126|2018-07-25 13:45:30
서울특별시|서울특별시 마포구|서울특별시 마포구청|이혼|201805|69|2018-07-25 13:45:30
서울특별시|서울특별시 마포구|서울특별시 마포구청|출생|201805|213|2018-07-25 13:45:30
서울특별시|서울특별시 마포구|서울특별시 마포구청|혼인|201805|237|2018-07-25 13:45:30
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|개명|201805|61|2018-07-25 13:45:30
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|사망|201805|137|2018-07-25 13:45:30
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|이혼|201805|35|2018-07-25 13:45:30
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|출생|201805|147|2018-07-25 13:45:30
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|혼인|201805|114|2018-07-25 13:45:30
서울특별시|서울특별시 서초구|서울특별시 서초구청|개명|201805|154|2018-07-25 13:45:30
서울특별시|서울특별시 서초구|서울특별시 서초구청|사망|201805|158|2018-07-25 13:45:30
서울특별시|서울특별시 서초구|서울특별시 서초구청|이혼|201805|217|2018-07-25 13:45:30
서울특별시|서울특별시 서초구|서울특별시 서초구청|출생|201805|231|2018-07-25 13:45:30
서울특별시|서울특별시 서초구|서울특별시 서초구청|혼인|201805|461|2018-07-25 13:45:30
서울특별시|서울특별시 성동구|서울특별시 성동구청|개명|201805|83|2018-07-25 13:45:30
서울특별시|서울특별시 성동구|서울특별시 성동구청|사망|201805|113|2018-07-25 13:45:30
서울특별시|서울특별시 성동구|서울특별시 성동구청|이혼|201805|48|2018-07-25 13:45:30
서울특별시|서울특별시 성동구|서울특별시 성동구청|출생|201805|216|2018-07-25 13:45:30
서울특별시|서울특별시 성동구|서울특별시 성동구청|혼인|201805|207|2018-07-25 13:45:30
서울특별시|서울특별시 성북구|서울특별시 성북구청|개명|201805|88|2018-07-25 13:45:30
서울특별시|서울특별시 성북구|서울특별시 성북구청|사망|201805|185|2018-07-25 13:45:30
서울특별시|서울특별시 성북구|서울특별시 성북구청|이혼|201805|36|2018-07-25 13:45:30
서울특별시|서울특별시 성북구|서울특별시 성북구청|출생|201805|193|2018-07-25 13:45:30
서울특별시|서울특별시 성북구|서울특별시 성북구청|혼인|201805|191|2018-07-25 13:45:30
서울특별시|서울특별시 송파구|서울특별시 송파구청|개명|201805|109|2018-07-25 13:45:30
서울특별시|서울특별시 송파구|서울특별시 송파구청|사망|201805|208|2018-07-25 13:45:30
서울특별시|서울특별시 송파구|서울특별시 송파구청|이혼|201805|112|2018-07-25 13:45:30
서울특별시|서울특별시 송파구|서울특별시 송파구청|출생|201805|447|2018-07-25 13:45:30
서울특별시|서울특별시 송파구|서울특별시 송파구청|혼인|201805|411|2018-07-25 13:45:30
서울특별시|서울특별시 양천구|서울특별시 양천구청|개명|201805|172|2018-07-25 13:45:30
서울특별시|서울특별시 양천구|서울특별시 양천구청|사망|201805|183|2018-07-25 13:45:30
서울특별시|서울특별시 양천구|서울특별시 양천구청|이혼|201805|120|2018-07-25 13:45:30
서울특별시|서울특별시 양천구|서울특별시 양천구청|출생|201805|227|2018-07-25 13:45:30
서울특별시|서울특별시 양천구|서울특별시 양천구청|혼인|201805|214|2018-07-25 13:45:30
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|개명|201805|72|2018-07-25 13:45:30
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|사망|201805|132|2018-07-25 13:45:30
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|이혼|201805|48|2018-07-25 13:45:30
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|출생|201805|267|2018-07-25 13:45:30
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|혼인|201805|302|2018-07-25 13:45:30
서울특별시|서울특별시 용산구|서울특별시 용산구청|개명|201805|54|2018-07-25 13:45:30
서울특별시|서울특별시 용산구|서울특별시 용산구청|사망|201805|108|2018-07-25 13:45:30
서울특별시|서울특별시 용산구|서울특별시 용산구청|이혼|201805|34|2018-07-25 13:45:30
서울특별시|서울특별시 용산구|서울특별시 용산구청|출생|201805|139|2018-07-25 13:45:30
서울특별시|서울특별시 용산구|서울특별시 용산구청|혼인|201805|209|2018-07-25 13:45:30
서울특별시|서울특별시 은평구|서울특별시 은평구청|개명|201805|75|2018-07-25 13:45:30
서울특별시|서울특별시 은평구|서울특별시 은평구청|사망|201805|230|2018-07-25 13:45:30
서울특별시|서울특별시 은평구|서울특별시 은평구청|이혼|201805|78|2018-07-25 13:45:30
서울특별시|서울특별시 은평구|서울특별시 은평구청|출생|201805|270|2018-07-25 13:45:30
서울특별시|서울특별시 은평구|서울특별시 은평구청|혼인|201805|205|2018-07-25 13:45:30
서울특별시|서울특별시 종로구|서울특별시 종로구청|개명|201805|67|2018-07-25 13:45:30
서울특별시|서울특별시 종로구|서울특별시 종로구청|사망|201805|76|2018-07-25 13:45:30
서울특별시|서울특별시 종로구|서울특별시 종로구청|이혼|201805|33|2018-07-25 13:45:30
서울특별시|서울특별시 종로구|서울특별시 종로구청|출생|201805|62|2018-07-25 13:45:30
서울특별시|서울특별시 종로구|서울특별시 종로구청|혼인|201805|327|2018-07-25 13:45:30
서울특별시|서울특별시 중구|서울특별시 중구청|개명|201805|122|2018-07-25 13:45:30
서울특별시|서울특별시 중구|서울특별시 중구청|사망|201805|60|2018-07-25 13:45:30
서울특별시|서울특별시 중구|서울특별시 중구청|이혼|201805|28|2018-07-25 13:45:30
서울특별시|서울특별시 중구|서울특별시 중구청|출생|201805|83|2018-07-25 13:45:30
서울특별시|서울특별시 중구|서울특별시 중구청|혼인|201805|94|2018-07-25 13:45:30
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|개명|201805|70|2018-07-25 13:45:30
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|사망|201805|179|2018-07-25 13:45:30
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|이혼|201805|60|2018-07-25 13:45:30
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|출생|201805|236|2018-07-25 13:45:30
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|혼인|201805|214|2018-07-25 13:45:30
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|개명|201805|10|2018-07-25 13:45:30
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|사망|201805|298|2018-07-25 13:45:30
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|이혼|201805|149|2018-07-25 13:45:30
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|출생|201805|1119|2018-07-25 13:45:30
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|혼인|201805|708|2018-07-25 13:45:30
서울특별시|서울특별시 강남구|서울특별시 강남구청|개명|201806|162|2018-07-25 13:45:30
서울특별시|서울특별시 강남구|서울특별시 강남구청|사망|201806|160|2018-07-25 13:45:30
서울특별시|서울특별시 강남구|서울특별시 강남구청|이혼|201806|69|2018-07-25 13:45:30
서울특별시|서울특별시 강남구|서울특별시 강남구청|출생|201806|239|2018-07-25 13:45:30
서울특별시|서울특별시 강남구|서울특별시 강남구청|혼인|201806|325|2018-07-25 13:45:30
서울특별시|서울특별시 강동구|서울특별시 강동구청|개명|201806|62|2018-07-25 13:45:30
서울특별시|서울특별시 강동구|서울특별시 강동구청|사망|201806|142|2018-07-25 13:45:30
서울특별시|서울특별시 강동구|서울특별시 강동구청|이혼|201806|52|2018-07-25 13:45:30
서울특별시|서울특별시 강동구|서울특별시 강동구청|출생|201806|165|2018-07-25 13:45:30
서울특별시|서울특별시 강동구|서울특별시 강동구청|혼인|201806|165|2018-07-25 13:45:30
서울특별시|서울특별시 강북구|서울특별시 강북구청|개명|201806|43|2018-07-25 13:45:30
서울특별시|서울특별시 강북구|서울특별시 강북구청|사망|201806|160|2018-07-25 13:45:30
서울특별시|서울특별시 강북구|서울특별시 강북구청|이혼|201806|47|2018-07-25 13:45:30
서울특별시|서울특별시 강북구|서울특별시 강북구청|출생|201806|111|2018-07-25 13:45:30
서울특별시|서울특별시 강북구|서울특별시 강북구청|혼인|201806|114|2018-07-25 13:45:30
서울특별시|서울특별시 강서구|서울특별시 강서구청|개명|201806|94|2018-07-25 13:45:30
서울특별시|서울특별시 강서구|서울특별시 강서구청|사망|201806|217|2018-07-25 13:45:30
서울특별시|서울특별시 강서구|서울특별시 강서구청|이혼|201806|65|2018-07-25 13:45:30
서울특별시|서울특별시 강서구|서울특별시 강서구청|출생|201806|342|2018-07-25 13:45:30
서울특별시|서울특별시 강서구|서울특별시 강서구청|혼인|201806|288|2018-07-25 13:45:30
서울특별시|서울특별시 관악구|서울특별시 관악구청|개명|201806|87|2018-07-25 13:45:30
서울특별시|서울특별시 관악구|서울특별시 관악구청|사망|201806|184|2018-07-25 13:45:30
서울특별시|서울특별시 관악구|서울특별시 관악구청|이혼|201806|57|2018-07-25 13:45:30
서울특별시|서울특별시 관악구|서울특별시 관악구청|출생|201806|211|2018-07-25 13:45:30
서울특별시|서울특별시 관악구|서울특별시 관악구청|혼인|201806|230|2018-07-25 13:45:30
서울특별시|서울특별시 광진구|서울특별시 광진구청|개명|201806|76|2018-07-25 13:45:30
서울특별시|서울특별시 광진구|서울특별시 광진구청|사망|201806|141|2018-07-25 13:45:30
서울특별시|서울특별시 광진구|서울특별시 광진구청|이혼|201806|52|2018-07-25 13:45:30
서울특별시|서울특별시 광진구|서울특별시 광진구청|출생|201806|200|2018-07-25 13:45:30
서울특별시|서울특별시 광진구|서울특별시 광진구청|혼인|201806|191|2018-07-25 13:45:30
서울특별시|서울특별시 구로구|서울특별시 구로구청|개명|201806|93|2018-07-25 13:45:30
서울특별시|서울특별시 구로구|서울특별시 구로구청|사망|201806|156|2018-07-25 13:45:30
서울특별시|서울특별시 구로구|서울특별시 구로구청|이혼|201806|69|2018-07-25 13:45:30
서울특별시|서울특별시 구로구|서울특별시 구로구청|출생|201806|208|2018-07-25 13:45:30
서울특별시|서울특별시 구로구|서울특별시 구로구청|혼인|201806|177|2018-07-25 13:45:30
서울특별시|서울특별시 금천구|서울특별시 금천구청|개명|201806|44|2018-07-25 13:45:30
서울특별시|서울특별시 금천구|서울특별시 금천구청|사망|201806|79|2018-07-25 13:45:30
서울특별시|서울특별시 금천구|서울특별시 금천구청|이혼|201806|39|2018-07-25 13:45:30
서울특별시|서울특별시 금천구|서울특별시 금천구청|출생|201806|112|2018-07-25 13:45:30
서울특별시|서울특별시 금천구|서울특별시 금천구청|혼인|201806|115|2018-07-25 13:45:30
서울특별시|서울특별시 노원구|서울특별시 노원구청|개명|201806|48|2018-07-25 13:45:30
서울특별시|서울특별시 노원구|서울특별시 노원구청|사망|201806|230|2018-07-25 13:45:30
서울특별시|서울특별시 노원구|서울특별시 노원구청|이혼|201806|80|2018-07-25 13:45:30
서울특별시|서울특별시 노원구|서울특별시 노원구청|출생|201806|220|2018-07-25 13:45:30
서울특별시|서울특별시 노원구|서울특별시 노원구청|혼인|201806|166|2018-07-25 13:45:30
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|개명|201806|49|2018-07-25 13:45:30
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|사망|201806|135|2018-07-25 13:45:30
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|이혼|201806|106|2018-07-25 13:45:30
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|출생|201806|123|2018-07-25 13:45:30
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|혼인|201806|72|2018-07-25 13:45:30
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|개명|201806|55|2018-07-25 13:45:30
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|사망|201806|167|2018-07-25 13:45:30
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|이혼|201806|37|2018-07-25 13:45:30
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|출생|201806|132|2018-07-25 13:45:30
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|혼인|201806|121|2018-07-25 13:45:30
서울특별시|서울특별시 동작구|서울특별시 동작구청|개명|201806|51|2018-07-25 13:45:30
서울특별시|서울특별시 동작구|서울특별시 동작구청|사망|201806|144|2018-07-25 13:45:30
서울특별시|서울특별시 동작구|서울특별시 동작구청|이혼|201806|30|2018-07-25 13:45:30
서울특별시|서울특별시 동작구|서울특별시 동작구청|출생|201806|181|2018-07-25 13:45:30
서울특별시|서울특별시 동작구|서울특별시 동작구청|혼인|201806|133|2018-07-25 13:45:30
서울특별시|서울특별시 마포구|서울특별시 마포구청|개명|201806|65|2018-07-25 13:45:30
서울특별시|서울특별시 마포구|서울특별시 마포구청|사망|201806|130|2018-07-25 13:45:30
서울특별시|서울특별시 마포구|서울특별시 마포구청|이혼|201806|59|2018-07-25 13:45:30
서울특별시|서울특별시 마포구|서울특별시 마포구청|출생|201806|211|2018-07-25 13:45:30
서울특별시|서울특별시 마포구|서울특별시 마포구청|혼인|201806|195|2018-07-25 13:45:30
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|개명|201806|48|2018-07-25 13:45:30
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|사망|201806|123|2018-07-25 13:45:30
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|이혼|201806|31|2018-07-25 13:45:30
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|출생|201806|119|2018-07-25 13:45:30
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|혼인|201806|106|2018-07-25 13:45:30
서울특별시|서울특별시 서초구|서울특별시 서초구청|개명|201806|91|2018-07-25 13:45:30
서울특별시|서울특별시 서초구|서울특별시 서초구청|사망|201806|136|2018-07-25 13:45:30
서울특별시|서울특별시 서초구|서울특별시 서초구청|이혼|201806|188|2018-07-25 13:45:30
서울특별시|서울특별시 서초구|서울특별시 서초구청|출생|201806|238|2018-07-25 13:45:30
서울특별시|서울특별시 서초구|서울특별시 서초구청|혼인|201806|501|2018-07-25 13:45:30
서울특별시|서울특별시 성동구|서울특별시 성동구청|개명|201806|66|2018-07-25 13:45:30
서울특별시|서울특별시 성동구|서울특별시 성동구청|사망|201806|129|2018-07-25 13:45:30
서울특별시|서울특별시 성동구|서울특별시 성동구청|이혼|201806|40|2018-07-25 13:45:30
서울특별시|서울특별시 성동구|서울특별시 성동구청|출생|201806|168|2018-07-25 13:45:30
서울특별시|서울특별시 성동구|서울특별시 성동구청|혼인|201806|170|2018-07-25 13:45:30
서울특별시|서울특별시 성북구|서울특별시 성북구청|개명|201806|72|2018-07-25 13:45:30
서울특별시|서울특별시 성북구|서울특별시 성북구청|사망|201806|184|2018-07-25 13:45:30
서울특별시|서울특별시 성북구|서울특별시 성북구청|이혼|201806|41|2018-07-25 13:45:30
서울특별시|서울특별시 성북구|서울특별시 성북구청|출생|201806|218|2018-07-25 13:45:30
서울특별시|서울특별시 성북구|서울특별시 성북구청|혼인|201806|131|2018-07-25 13:45:30
서울특별시|서울특별시 송파구|서울특별시 송파구청|개명|201806|111|2018-07-25 13:45:30
서울특별시|서울특별시 송파구|서울특별시 송파구청|사망|201806|222|2018-07-25 13:45:30
서울특별시|서울특별시 송파구|서울특별시 송파구청|이혼|201806|112|2018-07-25 13:45:30
서울특별시|서울특별시 송파구|서울특별시 송파구청|출생|201806|426|2018-07-25 13:45:30
서울특별시|서울특별시 송파구|서울특별시 송파구청|혼인|201806|339|2018-07-25 13:45:30
서울특별시|서울특별시 양천구|서울특별시 양천구청|개명|201806|137|2018-07-25 13:45:30
서울특별시|서울특별시 양천구|서울특별시 양천구청|사망|201806|140|2018-07-25 13:45:30
서울특별시|서울특별시 양천구|서울특별시 양천구청|이혼|201806|102|2018-07-25 13:45:30
서울특별시|서울특별시 양천구|서울특별시 양천구청|출생|201806|215|2018-07-25 13:45:30
서울특별시|서울특별시 양천구|서울특별시 양천구청|혼인|201806|133|2018-07-25 13:45:30
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|개명|201806|69|2018-07-25 13:45:30
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|사망|201806|149|2018-07-25 13:45:30
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|이혼|201806|51|2018-07-25 13:45:30
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|출생|201806|216|2018-07-25 13:45:30
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|혼인|201806|215|2018-07-25 13:45:30
서울특별시|서울특별시 용산구|서울특별시 용산구청|개명|201806|47|2018-07-25 13:45:30
서울특별시|서울특별시 용산구|서울특별시 용산구청|사망|201806|86|2018-07-25 13:45:30
서울특별시|서울특별시 용산구|서울특별시 용산구청|이혼|201806|28|2018-07-25 13:45:30
서울특별시|서울특별시 용산구|서울특별시 용산구청|출생|201806|126|2018-07-25 13:45:30
서울특별시|서울특별시 용산구|서울특별시 용산구청|혼인|201806|159|2018-07-25 13:45:30
서울특별시|서울특별시 은평구|서울특별시 은평구청|개명|201806|58|2018-07-25 13:45:30
서울특별시|서울특별시 은평구|서울특별시 은평구청|사망|201806|187|2018-07-25 13:45:30
서울특별시|서울특별시 은평구|서울특별시 은평구청|이혼|201806|58|2018-07-25 13:45:30
서울특별시|서울특별시 은평구|서울특별시 은평구청|출생|201806|190|2018-07-25 13:45:30
서울특별시|서울특별시 은평구|서울특별시 은평구청|혼인|201806|155|2018-07-25 13:45:30
서울특별시|서울특별시 종로구|서울특별시 종로구청|개명|201806|48|2018-07-25 13:45:30
서울특별시|서울특별시 종로구|서울특별시 종로구청|사망|201806|81|2018-07-25 13:45:30
서울특별시|서울특별시 종로구|서울특별시 종로구청|이혼|201806|44|2018-07-25 13:45:30
서울특별시|서울특별시 종로구|서울특별시 종로구청|출생|201806|77|2018-07-25 13:45:30
서울특별시|서울특별시 종로구|서울특별시 종로구청|혼인|201806|284|2018-07-25 13:45:30
서울특별시|서울특별시 중구|서울특별시 중구청|개명|201806|124|2018-07-25 13:45:30
서울특별시|서울특별시 중구|서울특별시 중구청|사망|201806|68|2018-07-25 13:45:30
서울특별시|서울특별시 중구|서울특별시 중구청|이혼|201806|36|2018-07-25 13:45:30
서울특별시|서울특별시 중구|서울특별시 중구청|출생|201806|68|2018-07-25 13:45:30
서울특별시|서울특별시 중구|서울특별시 중구청|혼인|201806|94|2018-07-25 13:45:30
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|개명|201806|60|2018-07-25 13:45:30
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|사망|201806|161|2018-07-25 13:45:30
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|이혼|201806|55|2018-07-25 13:45:30
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|출생|201806|175|2018-07-25 13:45:30
