"동별(1)",동별(2),2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"동별(1)",동별(2),유년부양비,노년부양비,노령화지수,유년부양비,노년부양비,노령화지수,유년부양비,노년부양비,노령화지수,유년부양비,노년부양비,노령화지수
"동대문구",휘경2동,13.1,18.4,140.4,12.5,19.8,158.4,11.8,20.8,176.0,10.9,21.2,194.6
"동대문구",청량리동,10.5,31.8,304.3,10.0,34.4,344.7,9.4,38.1,404.4,9.2,40.6,442.1
"동대문구",용신동,9.5,21.9,231.4,8.7,22.3,255.3,8.1,22.9,284.3,8.1,22.7,281.5
"동대문구",제기동,9.2,25.8,279.8,8.7,27.1,310.5,8.6,29.3,340.5,8.4,30.2,359.0
"동대문구",전농1동,13.1,22.6,173.1,12.7,23.5,185.0,12.4,25.3,204.4,12.2,26.4,215.9
"동대문구",전농2동,16.0,22.8,142.5,15.3,24.4,159.1,15.2,26.5,173.7,14.8,27.6,186.4
"동대문구",답십리1동,17.7,16.7,94.3,17.5,17.7,100.8,17.4,19.2,110.5,17.1,18.8,110.2
"동대문구",답십리2동,13.6,23.1,170.6,13.4,23.7,177.4,13.0,25.8,198.3,13.1,27.3,208.2
"동대문구",장안1동,14.2,18.9,133.1,13.8,20.3,146.9,13.3,21.7,163.6,12.9,22.8,176.5
"동대문구",장안2동,18.3,18.5,101.2,18.5,19.8,107.0,18.4,21.3,115.8,18.0,22.3,123.6
"동대문구",이문1동,8.6,18.3,214.4,8.0,18.2,226.8,7.9,19.8,251.1,7.5,19.2,256.5
"동대문구",이문2동,15.8,22.1,139.8,15.5,24.1,156.0,14.9,25.9,174.1,14.4,27.8,193.2
"중랑구",소계,13.0,20.2,155.5,12.6,21.8,172.9,12.2,23.6,193.5,11.8,25.0,212.4
"중랑구",면목2동,12.4,19.8,159.7,11.6,21.7,186.5,11.0,23.7,216.2,10.4,25.4,244.7
"중랑구",면목4동,12.5,22.1,176.1,12.3,24.0,195.6,12.0,26.5,221.8,11.6,27.6,238.4
"중랑구",면목5동,12.0,20.7,172.0,11.2,21.7,193.3,15.7,19.8,125.7,16.7,20.5,122.9
"중랑구",면목7동,10.9,22.1,202.6,11.0,23.9,217.6,10.7,25.2,234.8,10.5,26.9,255.6
"중랑구",상봉1동,15.5,17.0,109.7,15.5,18.0,116.3,15.1,19.6,129.7,14.5,21.3,147.0
"중랑구",상봉2동,8.3,17.2,207.3,7.8,17.8,227.9,7.2,18.4,255.3,6.5,18.4,281.6
"중랑구",중화1동,13.5,19.2,141.8,13.4,21.0,157.2,13.0,23.4,180.1,12.2,25.8,212.0
"중랑구",중화2동,8.6,21.4,249.7,8.4,23.0,274.4,8.0,25.5,321.2,8.0,26.9,334.2
"중랑구",묵1동,16.3,19.2,117.8,16.0,20.5,128.3,15.1,22.3,147.4,14.3,23.7,165.7
"중랑구",묵2동,12.7,19.9,156.4,12.4,21.9,177.2,11.8,23.9,202.7,11.0,26.1,237.6
"중랑구",망우3동,11.5,21.4,186.4,11.0,23.1,209.5,10.5,25.6,244.3,9.9,28.0,283.8
"중랑구",신내1동,20.5,19.9,96.8,19.9,21.7,109.0,19.4,23.8,122.4,18.3,25.2,137.8
"중랑구",신내2동,16.0,21.1,131.7,15.1,23.0,152.1,14.5,25.6,176.4,13.4,28.3,211.2
"중랑구",면목본동,10.7,19.3,181.3,10.1,20.7,204.6,9.3,22.3,238.8,8.6,23.6,273.7
"중랑구",면목3.8동,10.2,21.6,211.8,10.0,23.4,232.7,9.2,25.4,277.0,8.9,27.1,306.0
"중랑구",망우본동,11.2,21.8,194.6,10.8,23.9,221.1,10.5,26.5,252.6,12.0,26.5,220.0
"성북구",소계,15.1,20.5,136.0,14.6,21.2,144.6,14.3,22.6,158.4,14.0,23.3,166.1
